ProductKey,ProductName,Total,Custo
1988,Fabrikam Microwave 0.8CuFt E0800 White,1834850.5875,947871.96
2003,Fabrikam Microwave 1.6CuFt M1250 Red,3770875.0953,1738418.31
2005,Fabrikam Microwave 0.9CuFt E0900 Red,2019255.0543,1042337.08
2020,Litware Microwave 2.2CuFt M125 White,2214111.2889,1021694.73
2022,Litware Microwave 1.0CuFt E110 White,3155459.9939,1614318.03
2035,Litware Microwave 0.9CuFt E090 Grey,1992816.6984,1028266.6
2037,Litware Microwave 1.5CuFt X110 Red,13405039.23,4464209.12
2052,Litware Microwave 1.0CuFt E110 Blue,3103319.3185,1590123.6
2054,Litware Microwave 0.8CuFt E080 Blue,1856628.9448,959349.87
2069,Contoso Microwave 2.2CuFt M0126 Grey,3773283.3615,1743550.05
2071,Contoso Microwave 0.9CuFt E0090 Grey,1929053.0754,995843.32
2086,Contoso Water Heater 4.3GPM M1250 White,8934160.95,4124480.13
2088,Contoso Water Heater 2.6GPM E0900 White,10884717.88,5568802.98
2103,Contoso Water Heater 2.6GPM E0900 Silver,11257859.12,5759937.6
2105,Contoso Water Heater 7.2GPM X1800 Grey,24243129.5,8065993.5
2120,Contoso Coffee Maker 5C E0900 Black,2826150.05,1463065.56
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,14250571.5,4761582.8
2137,Contoso Coffee Maker Auto 5C E0900 Grey,3198439.79,1651280.1
2139,Contoso Coffee Maker 4C E0800 Grey,2557737.495,1319367.83
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,5154237.0,1725868.76
2154,Adventure Works Coffee Maker 12C M100 White,9315416.4,4302351.36
2169,Fabrikam Coffee Maker 4C E080 Black,2572152.498,1328573.8
2171,Fabrikam Coffee Maker Auto 10C M100 Silver,7418937.6891,3422266.8
2186,Fabrikam Coffee Maker 5C E090 Grey,2854561.37,1475826.84
2188,Fabrikam Coffee Maker 12C M100 Gold,9556010.1,4406922.4
2203,Adventure Works Wall Lamp E3150 White,2112640.2381,1092208.0
2205,Adventure Works Desk Lamp E1200 White,554931.3612,286320.54
2220,Adventure Works Desk Lamp E1300 Grey,1570688.106,810960.96
2222,Adventure Works Floor Lamp X1150 Blue,12712626.0328,4231468.32
2237,WWI Desk Lamp E120 Black,555377.6124,286733.37
2239,WWI Floor Lamp M215 White,3628086.48,1673635.04
2254,WWI Floor Lamp X115 Grey,13037146.2902,4335774.72
2256,WWI Chandelier M815 Grey,2756080.005,1269765.48
2269,WWI Desk Lamp E120 Blue,605224.8911,312512.31
2271,Proseware Floor Lamp M0215 Black,3207367.14,1483916.91
2286,Proseware Floor Lamp X0115 Silver,8742630.1751,2914468.32
2288,Proseware Chandelier M0815 Silver,2777457.975,1280136.96
2303,Proseware Floor Lamp M0215 Blue,3683272.29,1702786.47
2305,Proseware Chandelier M0615 Blue,4331309.674,1998017.92
1789,MGS Rise of Nations: Thrones and Patriots2009 E145,906236.18,466961.76
1791,MGS Kings & Myths: The Age Collection2009 E147,946159.1,487807.68
1798,MGS Impossible Creatures2009 E154,939805.42,484629.28
1800,MGS MechCollection2009 E156,386180.48,197872.92
1823,MGS Flight Simulator 2009 E179,402297.28,206158.4
1825,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,672093.12,346620.12
1832,Litware Washer & Dryer 27in L420 Silver,3199452.36,1122048.82
1834,Litware Washer & Dryer 24in M260 Silver,22525038.18,10569091.26
1857,NT Washer & Dryer 27in L2700 Blue,35506413.6,11972314.16
1859,NT Washer & Dryer 24in M2400 Blue,22617184.806,10591966.35
1864,NT Washer & Dryer 24in M2400 Green,23222478.348,10882214.5
1866,NT Washer & Dryer 15.5in E1550 Green,10716828.21,5610128.9
1889,Contoso Washer & Dryer 24in M240 Red,22630245.84,10614236.88
1891,Contoso Washer & Dryer 15.5in E155 Red,10243486.26,5362120.96
1898,Fabrikam Refrigerator 19CuFt M7600 White,8538027.75,3933277.88
1900,Fabrikam Refrigerator 4.6CuFt E2800 White,6215714.8026,3179316.72
1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,9593420.11,4426286.04
1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,5844642.8553,2990898.0
1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,2505921.222,1293722.94
1934,Fabrikam Refrigerator 19CuFt M7600 Orange,8096115.31,3741864.42
1957,Litware Refrigerator 24.7CuFt X980 Green,40829760.4066,13619586.12
1959,Litware Refrigerator 9.7CuFt M560 Green,9273344.79,4280511.51
1964,Litware Refrigerator 19CuFt M760 Blue,8931394.19,4122624.24
1966,Litware Refrigerator 4.6CuFt E280 Blue,6383841.1982,3266492.52
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,2245083.522,750617.28
1991,Fabrikam Microwave 1.6CuFt M1250 Silver,3877123.1923,1788411.39
1998,Fabrikam Microwave 1.0CuFt E1100 Grey,3089808.8836,1581773.31
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,1803811.6551,932664.94
2023,Litware Microwave 0.9CuFt E090 White,1988988.0813,1027858.76
2025,Litware Microwave 1.5CuFt X110 Silver,13400031.3612,4453618.4
2032,Litware Microwave 2.2CuFt M125 Grey,1899942.9981,877669.71
2034,Litware Microwave 1.0CuFt E110 Grey,2872642.3966,1470079.26
2057,Contoso Microwave 1.6CuFt M0125 White,3799189.3222,1754227.38
2059,Contoso Microwave 0.9CuFt E0090 White,1984515.5286,1025564.66
2064,Contoso Microwave 1.0CuFt E0110 Silver,3031608.0411,1550584.62
2066,Contoso Microwave 0.8CuFt E0080 Silver,1852892.9881,955717.62
2068,Contoso Microwave 2.2CuFt M0125 Grey,2021264.9317,931748.07
2091,Contoso Water Heater 4.3GPM M1250 Blue,8997762.15,4154744.88
2093,Contoso Water Heater 2.6GPM E0900 Blue,10811383.0,5532026.4
2098,Contoso Water Heater 2.6GPM E0900 Green,11103066.44,5676801.81
2100,Contoso Water Heater 7.2GPM X1800 Silver,24885536.25,8291772.9
2123,Contoso Coffee Maker Auto 10C M1000 Silver,7211179.4741,3333416.85
2125,Contoso Coffee Maker Auto 5C E0900 Silver,3161838.14,1631834.7
2132,Contoso Coffee Maker 5C E0900 White,3056650.07,1579284.36
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,14124165.0,4701994.68
2157,Adventure Works Coffee Maker 4C E080 White,2640616.293,1364934.07
2159,Adventure Works Coffee Maker Auto 10C M100 Grey,7318997.4088,3380071.65
2166,Fabrikam Coffee Maker 12C M100 Black,9537600.45,4404671.36
2168,Fabrikam Coffee Maker 5C E090 Black,3042816.91,1571688.36
2191,Adventure Works Floor Lamp M2150 Black,3395471.46,1567629.84
2193,Adventure Works Chandelier M6150 Black,4467187.766,2060522.08
2198,Adventure Works Floor Lamp X1150 White,13487834.2438,4487914.56
2200,Adventure Works Chandelier M8150 White,2794300.98,1290261.5
2223,Adventure Works Floor Lamp M2150 Blue,3579158.61,1651186.88
2225,Adventure Works Chandelier M6150 Blue,4469356.5717,2061791.2
2232,WWI Chandelier M815 Black,2775194.52,1280630.84
2234,WWI Wall Lamp E215 Black,2394540.8383,1236857.4
2257,WWI Chandelier M615 Grey,4464763.6714,2057560.8
2259,WWI Wall Lamp E315 Grey,2113274.6159,1091064.0
2266,WWI Wall Lamp E215 Blue,2290321.124,1181192.7
1373,Contoso Phone with Memory Dialing-single line E88 White,269786.5236,139199.19
1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,452614.68,209003.76
1382,Contoso Single-line phones E10 Grey,193200.9057,99667.29
1405,Contoso 2-Line Speakerphone M109 Grey,754480.3239,348493.35
1407,Contoso Phone with Memory Dialing-2 lines E90 Grey,151384.0,77895.36
1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,1142000.64,527430.4
1416,The Phone Company Touch Screen Phones Capacitive M908 Black,6490219.12,2995686.0
1439,The Phone Company Sharp Touch Screen Phones M910 Grey,6111768.88,2819476.98
1441,The Phone Company Touch Screen Phones - LCD M12 Grey,4051020.0,1887132.43
1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,6259320.95,2889511.8
1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,1102947.84,508122.68
1471,The Phone Company Microsoft Windows Mobile M200 Black,862152.94,398493.04
1473,The Phone Company Smart phones 8 GB of Memory M400 Black,4077921.64,1885435.4
1480,The Phone Company Smart phones without camera E100 Grey,2626678.65,1356506.25
1482,The Phone Company Smart phones 4 GB of Memory M300 Grey,1137883.78,526688.72
1505,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,4740456.4,2184996.66
1507,The Phone Company Smart phones Unlocked M300 Pink,4881571.68,2249084.04
1514,The Phone Company Smart phones 160x160 M26 Gold,4723043.52,2181106.95
1516,The Phone Company Smart phones 320 x 320 M86 Gold,864000.0,397982.2
1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,1861233.8,864911.52
1541,The Phone Company PDA Phone 3.5 inches M320 Silver,5619157.83,2590912.5
1546,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,4216578.36,1406643.48
1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,791679.84,365859.12
1550,The Phone Company PDA Palm 3.5 inch M810 Silver,5918995.6,2732544.72
1571,SV DVD Player M100 Black,234067.6183,108221.09
1573,SV DVD Player M120 White,226750.4812,104938.84
1575,SV DVD Player M140 Gold,221105.2173,102186.15
1580,SV DVD Recorder L230 Grey,2718457.95,907653.04
1582,SV DVD 48 DVD Storage Binder M50 Black,386489.2444,177970.4
1605,SV DVD 15-Inch Player Portable L200 Black,6117263.6526,2036223.44
1607,SV DVD 12-Inch Player Portable M400 Silver,3927831.775,1814401.17
1614,SV DVD 14-Inch Player Portable L100 White,5146385.0545,1710481.98
1616,Contoso DVD Player M100 Black,219723.2353,101511.33
1639,Contoso DVD 38 DVD Storage Binder E25 Red,196316.8866,101235.01
1641,Contoso DVD 55DVD Storage Binder M56 Red,275691.8826,127038.96
1648,Contoso DVD 7-Inch Player Portable E200 Black,2099602.4097,1084026.4
1650,Contoso DVD 15-Inch Player Portable L200 Black,6126552.0323,2040931.36
1673,MGS Hand Games for kids E300 Red,320023.44,163296.0
1675,MGS Hand Games men M300 Red,118088.8124,54514.49
1680,MGS Hand Games for students E400 Silver,688204.8537,351710.2
1682,MGS Hand Games women M400 Silver,938056.6954,432311.88
1705,SV Hand Games men M30 Silver,117491.7552,54162.4
1707,MGS Dal of Honor Airborne M150,1191698.051,550185.0
1714,MGS Halo 2 for Windows Vista M220,1378712.3194,637647.0
1716,MGS Age of Empires III: The War Chiefs M240,1396358.43,645709.5
1739,MGS RalliSport Challenge E115,350750.12,179870.88
1741,MGS MechWarrior 4: Mercenaries E117,606957.12,313131.84
1748,MGS Classic Flight Collection X400,1905920.59,638460.91
1750,MGS Bicycle Card Games X600,1851165.53,620297.58
1773,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,989817.43,510692.16
1775,MGS Shadow-run 2008 E131,905504.32,467202.88
1780,MGS Zoo Tycoon 2: African Adventure 2008 E136,931130.6,480289.12
1782,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,953444.16,491051.84
1784,MGS Fable: The Lost Chapters2008 E140,904043.18,466128.8
1805,MGS MechWarrior 4 Mach Paks2009 E161,680987.52,351235.85
1361,Contoso Behind Centrex X15 White,1031168.725,342907.92
1362,Contoso Phone with 13-Number Memory (210) M301 White,374738.0661,172968.07
1375,Contoso Integrated Business Phone With card L10 White,887276.04,295619.04
1376,Contoso Integrated Business Phone L08 White,555442.5,184654.6
1393,Contoso In front of Centrex L15 Grey,949580.0287,316491.39
1394,Contoso behind Centrex X15 Grey,1014131.1332,337476.24
1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",6141297.72,2835629.16
1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,5995004.44,2768705.7
1425,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",3590926.06,1201651.12
1426,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",9053418.87,3019360.8
1443,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",9310729.41,3100738.35
1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",5057858.7,2333603.51
1461,Contoso Touch Screen Phones Capacitive M908 Black,6583022.6,3043418.68
1462,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,1407865.64,651939.6
1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,5049505.1,2332122.73
1476,The Phone Company Smart phones -320 x 320 M86 Black,824212.8,380897.44
1479,The Phone Company Smart phones Unlocked International M800 Black,6363221.2,2937591.36
1493,The Phone Company Smart phones 8 GB of Memory M400 White,3997428.77,1849809.8
1494,The Phone Company Smart phones 160x160 M26 White,4489068.48,2073596.35
1511,The Phone Company Microsoft Windows Mobile M200 Gold,801916.78,369638.1
1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,1232879.11,569993.26
1526,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,2204382.18,1018760.6
1529,The Phone Company PDA Handheld 3.5 inch M610 Black,5266971.45,2429365.32
1543,The Phone Company PDA Phone 4.7 inches L360 Silver,799176.0,268377.85
1544,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,1134329.42,525578.9
1561,The Phone Company PDA Phone 4.7 inches L360 White,8253502.2,2749174.79
1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,5112882.6,2359194.75
1576,SV DVD Movies E100 Yellow,254695.9692,131400.38
1579,SV DVD Recorder L220 White,2697394.53,901195.2
1593,SV DVD 58 DVD Storage Binder M55 Red,295645.1775,136554.3
1594,SV DVD 38 DVD Storage Binder E25 Red,202232.6649,104375.54
1611,SV DVD 9-Inch Player Portable M300 White,3434497.3305,1586022.06
1612,SV DVD 12-Inch Player Portable M400 White,3842199.7326,1772767.86
1626,Contoso DVD Recorder L240 Gold,2627014.5,878266.24
1629,Contoso DVD 38 DVD Storage Binder E25 Black,193144.7619,99524.77
1643,Contoso DVD External DVD Burner M200 Grey,446874.116,206757.54
1644,Contoso DVD External DVD Burner M200 Blue,434928.8416,201752.98
1661,MGS Hand Games for kids E300 Yellow,349521.315,178318.0
1662,MGS Hand Games for students E400 Yellow,699205.8555,357317.2
1676,MGS Hand Games women M400 Red,963709.121,444193.89
1679,MGS Hand Games for kids E300 Silver,336529.985,171738.0
1693,SV Hand Games men M30 Black,131227.744,60495.04
1694,SV Hand Games women M40 Black,953786.8584,439566.96
1711,MGS Age of Empires III: The Asian Dynasties M190,1367628.2729,633132.0
1712,MGS Flight Simulator X Acceleration Expansion Pack M200,1378332.2148,638227.5
1726,MGS Zoo Tycoon 2 E108,694601.6,355847.2
1729,MGS Rise of Nations: Thrones and Patriots M320,486473.3304,224393.04
1743,MGS Combat Flight Simulator 3 E119,631015.28,325641.12
1744,MGS Zoo Tycoon Marine Mania E120,608079.92,313831.56
1761,MGS Combat Flight Simulator 2 M400,1519864.3338,703755.0
1762,MGS Age of Empires II: The Conquerors Expansion E125,649179.1012,334928.0
1776,MGS Age of Empires III: The War Chiefs 2007 E132,833034.27,428623.68
1779,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,695428.68,356419.2
936,SV 4GB Laptop Memory M65 Black,1318671.95,608672.82
940,SV Wireless LAN PCI Network Card Adapter E902 Black,1511009.28,776985.65
947,A. Datum Ultra Compact Digital Camera M190 Black,3186753.9,1484971.6
954,A. Datum Bridge Digital Camera M300 Black,3728436.327,1720461.15
961,A. Datum Ultra Compact Digital Camera M190 Grey,1185426.0,548764.16
965,A. Datum Consumer Digital Camera E100 Grey,2292069.23,1178743.28
972,A. Datum Compact Digital Camera M200 Pink,2515361.97,1170442.92
979,A. Datum Consumer Digital Camera E100 Pink,5909947.04,3025794.46
990,A. Datum All in One Digital Camera M200 Silver,4026294.48,1858934.35
997,A. Datum SLR-like Digital Camera M400 Silver,4120742.89,1899467.35
1004,A. Datum All in One Digital Camera M200 Orange,3555527.44,1638919.1
1015,A. Datum Rangefinder Digital Camera X200 Green,4210336.0,1400802.66
1022,A. Datum Consumer Digital Camera M300 Green,3934266.93,1817612.16
1029,A. Datum Rangefinder Digital Camera X200 Azure,1229912.0,410613.22
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,4202551.98,1941277.05
1047,"A. Datum SLR Camera 35"" M358 Black",7071477.14,3259988.82
1054,A. Datum SLR Camera M137 Grey,6124023.36,2853673.72
1065,"A. Datum SLR Camera 35"" X358 Pink",2580849.6,859156.2
1072,A. Datum SLR Camera X142 Orange,9041750.62,3008218.08
1079,"Contoso SLR Camera 35"" M358 Black",7466490.96,3448175.35
1090,Contoso SLR Camera M144 Silver Grey,7415731.28,3425833.84
1097,"Contoso SLR Camera 35"" X358 Pink",5147926.0,1708388.82
1104,Contoso SLR Camera X146 Orange,9281959.47,3087724.22
1115,"Fabrikam SLR Camera 35"" M358 Silver",4893750.16,2271197.88
1122,Fabrikam SLR Camera M148 Silver Grey,7004482.88,3234220.44
1129,"Fabrikam SLR Camera 35"" X358 Pink",9133373.7,3033619.32
1140,Fabrikam SLR Camera X150 Green,10414280.12,3464032.8
1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,11382341.1,5253704.82
1154,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue",22260330.12,7407445.32
1165,Fabrikam Social Videographer 1/2'' 3mm E300 Black,3102127.7,1600621.56
1172,Fabrikam Budget Moviemaker 1'' 25mm E400 White,8434011.82,4316769.6
1179,Fabrikam Trendsetter 2/3'' 17mm X100 White,22073294.6,7343189.04
1190,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange",3023283.45,1558995.96
1197,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,8864143.2,4532965.25
1204,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,22578576.0,7527031.89
1215,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,3097796.8,1597548.45
1222,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,4944625.95,2535140.38
1229,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,28884788.4,9611011.7
1240,Fabrikam Business Videographer 1/2'' 3mm M500 White,4404741.62,2044640.64
1247,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,983448.7709,508347.07
1254,Contoso General Carrying Case E304 Black,350447.0888,180536.23
1265,Contoso Rechargeable Battery Pack E310 White,635239.7385,326543.36
1272,Contoso Lens Cap Keeper E314 White,131502.6875,67698.96
1279,Contoso General Soft Carrying Case E318 Black,126834.1375,65199.76
1290,Contoso Macro Zoom Lens X300 Silver,791583.0525,263060.7
1297,Contoso USB Cable M250 White,535343.25,246905.0
1304,Contoso Lens Adapter M450 White,1464377.28,675901.05
1315,Contoso Conversion Lens M550 Pink,588165.5,271403.33
1322,Contoso Private Branch Exchange M88 Black,389720.4371,180811.23
1329,Contoso Phone with 13-Number Memory (210) M301 Black,368528.5609,169703.49
1340,Contoso Phone with Memory Dialing-single line E88 Black,281343.4272,145243.47
1347,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,440188.14,203198.1
1354,Contoso Hybrid system M60 White,587222.0198,270572.34
1365,Contoso 2-Line Corded Cordless Telephone M202 White,611540.5712,281902.84
1372,Contoso 2-Line Speakerphone M109 White,745572.0791,344206.9
1356,Contoso 4 Handset Cordless Phone System M86 White,791230.7926,365556.4
1363,Contoso Expandable Cordless Phone System M008 White,479458.9789,221314.66
1374,Contoso Phone with Memory Dialing-2 lines E90 White,149981.44,77307.84
1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,504591.1871,232645.7
1388,Contoso Private Branch Exchange M88 Grey,388753.1703,179961.71
1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,100489.1895,46435.37
1406,Contoso Phone with Memory Dialing-single line E88 Grey,273889.2783,141454.95
1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,2856475.57,1320825.0
1424,The Phone Company Touch Screen Phones - LCD M12 Black,4045714.0,1886580.61
1431,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,1077450.24,497762.44
1438,The Phone Company Pen Touch Screen Phones M320 Grey,6636180.2,3062612.4
1449,The Phone Company Touch Screen Phones Infrared M901 Gold,6401496.0,2951930.12
1456,The Phone Company Sharp Touch Screen Phones M910 Gold,6682928.42,3081782.88
1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,6275901.78,2899604.8
1474,The Phone Company Smart phones 160x160 M26 Black,4468399.52,2061161.85
1481,The Phone Company Microsoft Windows Mobile M200 Grey,804424.33,371638.99
1488,The Phone Company Smart phones Expert M400 Grey,6270489.0,2890951.8
1499,The Phone Company Smart phones Unlocked International M800 White,6341787.8,2932459.2
1506,The Phone Company Smart phones 320 x 320 M86 Pink,796262.4,367785.88
1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,4111374.48,1899537.2
1524,The Phone Company PDA Phone 3.7 inches M340 Black,7063894.2,3265723.44
1531,The Phone Company PDA Handheld 4.7 inch L650 Black,7886636.57,2628249.84
1538,The Phone Company PDA Wifi 3.5-inch M200 Silver,1940638.0,899131.08
1549,The Phone Company PDA Handheld 4.7 inch L650 Silver,7813119.46,2602860.48
1556,The Phone Company PDA Wifi 3.5-inch M200 White,696556.0,321900.0
1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,1811714.84,840250.32
1574,SV DVD Player M130 Grey,245293.7109,113063.82
1581,SV DVD Recorder L240 Gold,2631874.11,881096.08
1588,SV DVD 58 DVD Storage Binder M55 Silver,290580.6057,134043.03
1599,SV DVD External DVD Burner M200 Blue,447793.8292,206810.78
1606,SV DVD 9-Inch Player Portable M300 Silver,3341581.5381,1542910.04
1613,SV DVD 7-Inch Player Portable E200 White,2269670.0476,1172296.32
1624,Contoso DVD Recorder L220 White,2562492.72,855917.76
1631,Contoso DVD 55DVD Storage Binder M56 Black,272295.078,125845.86
1638,Contoso DVD 58 DVD Storage Binder M55 Red,299315.3322,137992.05
1649,Contoso DVD 14-Inch Player Portable L100 Black,5191836.5063,1729949.62
1656,Contoso DVD 9-Inch Player Portable M300 White,3286696.9686,1517086.97
1663,MGS Hand Games men M300 Yellow,127648.8252,58946.15
1667,MGS Hand Games for kids E300 Black,332473.46,169638.0
1674,MGS Hand Games for students E400 Red,662329.3416,338484.8
1681,MGS Hand Games men M300 Silver,127652.5458,58949.32
1688,SV Hand Games women M40 Yellow,927290.6256,427477.92
1692,SV Hand Games for students E40 Black,675553.0935,345248.8
1699,SV Hand Games men M30 Red,110495.3456,50926.56
1706,SV Hand Games women M40 Silver,977376.0456,450472.8
1717,MGS Flight Simulator X M250,1350001.0974,624618.0
1724,MGS Fable: The Lost Chapters E107,1201972.24,618621.4
1731,MGS King& Myths: The Age Collection M340,1479341.3355,685092.52
1742,MGS Age of Mythology E118,604542.96,311575.32
1749,MGS Bicycle Board Games X500,1844287.63,617950.43
1756,MGS Age of Empires II Gold Edition E122,1462435.183,754418.91
1767,MGS Dal of Honor Airborne 2008 M430,199306.98,91509.64
1774,MGS Halo 2 for Windows Vista 2009 E130,896599.02,462709.28
1781,MGS Rise of Nations: Rise of Legends 2008 E137,495958.99,254315.84
1792,MGS Age of Mythology: The Titans Expansion 2009 E148,920825.22,473581.6
1836,Litware Washer & Dryer 15.5in E150 Silver,10604035.35,5566358.28
1838,Litware Washer & Dryer 25.5in M350 Blue,10241699.13,4818481.56
1851,NT Washer & Dryer 15.5in E1550 White,11295890.298,5909879.54
1853,NT Washer & Dryer 25.5in M2550 Silver,8850697.119,4158123.52
1855,NT Washer & Dryer 21in E2100 Silver,21725442.075,11300430.72
1868,Contoso Washer & Dryer 25.5in M255 White,9625944.51,4523043.15
1870,Contoso Washer & Dryer 21in E210 White,20269547.61,10522044.54
1885,Contoso Washer & Dryer 21in E210 Green,19961804.07,10352478.78
1887,Contoso Washer & Dryer 27in L270 Red,3123180.84,1090417.06
1902,Fabrikam Refrigerator 1.7CuFt E1200 White,2573701.9077,1329840.09
1904,Fabrikam Refrigerator 19CuFt M7600 Brown,8377870.9,3867130.68
1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,6229035.5265,3184467.0
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,7698727.9414,2583756.14
1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,6557802.3993,3350762.46
1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,2555981.6709,1319435.7
1953,Litware Refrigerator 9.7CuFt M560 Silver,9365757.64,4321772.73
1955,Litware Refrigerator 3.2CuFt E160 Silver,6003584.7786,3069410.5
1968,Litware Refrigerator 1.7CuFt E120 Blue,2607254.9265,1346009.97
1970,Litware Refrigerator 19CuFt M760 Grey,8807422.09,4069706.48
1972,Litware Refrigerator 4.6CuFt E280 Grey,6293466.2108,3222139.92
1985,Fabrikam Microwave 1.6CuFt M1250 White,3917197.9658,1808607.27
1987,Fabrikam Microwave 0.9CuFt E0900 White,2006779.302,1035199.88
2002,Fabrikam Microwave 2.2CuFt M1250 Red,2044225.7836,942968.41
2004,Fabrikam Microwave 1.0CuFt E1100 Red,2996068.7798,1530815.13
2019,Litware Microwave 1.5CuFt X110 White,13335155.4864,4432216.32
2021,Litware Microwave 1.6CuFt M125 White,4040512.7146,1863897.63
2036,Litware Microwave 0.8CuFt E080 Grey,1856247.085,960318.47
2038,Litware Microwave 2.2CuFt M125 Red,1981598.9151,915929.23
2053,Litware Microwave 0.9CuFt E090 Blue,1896822.2988,980294.42
2055,Contoso Microwave 1.5CuFt X0110 White,2148009.4482,725023.04
2070,Contoso Microwave 1.0CuFt E0110 Grey,2942466.6088,1504765.08
2072,Contoso Microwave 0.8CuFt E0080 Grey,1894015.109,977850.13
2085,Contoso Water Heater 7.2GPM X1800 White,25215479.0,8403685.2
2087,Contoso Water Heater 4.0GPM M1250 White,16823304.4,7756241.25
2089,Contoso Water Heater 1.5GPM E0800 White,5265241.55,2716970.88
2102,Contoso Water Heater 4.0GPM M1250 Silver,16283605.1,7516530.0
2104,Contoso Water Heater 1.5GPM E0800 Silver,5111825.625,2640828.48
2119,Contoso Coffee Maker Auto 5C E0900 Black,3090095.32,1596101.7
2121,Contoso Coffee Maker 4C E0800 Black,2650253.574,1368907.87
2136,Contoso Coffee Maker 12C M1000 Grey,9214205.6,4253647.04
2138,Contoso Coffee Maker 5C E0900 Grey,2898814.37,1497247.56
2153,Adventure Works Coffee Maker Auto 10C M100 White,6989187.7699,3229472.7
2155,Adventure Works Coffee Maker Auto 5C E090 White,3123062.07,1613552.7
2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,4927263.0,1650973.6
2172,Fabrikam Coffee Maker 12C M100 Silver,9185916.95,4242596.48
2187,Fabrikam Coffee Maker 4C E080 Grey,2748165.699,1419838.74
2189,Fabrikam Coffee Maker Auto 5C E090 Gold,3168697.18,1639729.2
2202,Adventure Works Wall Lamp E2150 White,2178640.4315,1123448.22
2204,Adventure Works Desk Lamp E1300 White,1652030.0355,853269.84
2206,Adventure Works Floor Lamp X1150 Silver,13484399.8978,4482646.56
2219,Adventure Works Wall Lamp E3150 Grey,2045728.6787,1055600.0
2221,Adventure Works Desk Lamp E1200 Grey,609984.0042,315065.74
2236,WWI Desk Lamp E130 Black,1587356.8815,818583.08
2238,WWI Floor Lamp X115 White,12817392.6655,4269819.36
2253,WWI Desk Lamp E120 Silver,582746.7863,301075.39
2255,WWI Floor Lamp M215 Grey,3314338.59,1531619.25
2270,Proseware Floor Lamp X0115 Black,8754472.3089,2924372.16
2272,Proseware Chandelier M0815 Black,2725033.35,1258776.65
2287,Proseware Floor Lamp M0215 Silver,3623489.64,1672543.81
